tick,agent_id,row,col,active,budget
129,dog_0,906,462,1,440067.2
129,dog_1,633,293,1,443730.3
129,dog_2,412,452,1,443095.5
129,dog_3,292,711,1,443216.6
130,drone_0,589,982,1,441743.2
130,drone_1,995,797,1,441519.4
130,dog_0,905,463,1,440003.5
130,dog_1,634,294,1,443709.1
130,dog_2,413,451,1,443053.1
130,dog_3,291,710,1,443195.4
131,drone_0,590,983,1,441700.8
131,drone_1,996,796,1,441477.0
131,dog_0,904,464,1,439939.8
131,dog_1,635,295,1,443687.8
131,dog_2,414,450,1,443010.6
131,dog_3,291,709,1,443180.4
132,drone_0,591,982,1,441658.3
132,drone_1,995,795,1,441434.5
132,dog_0,903,464,1,439924.8
132,dog_1,636,296,1,443666.6
132,dog_2,415,449,1,442968.2
132,dog_3,290,708,1,443159.1
133,drone_0,592,981,1,441615.9
133,drone_1,994,795,1,441404.5
133,dog_0,902,464,1,439909.8
133,dog_1,637,297,1,443645.4
133,dog_2,416,448,1,442925.8
133,dog_3,290,707,1,443144.1
134,drone_0,593,980,1,441573.4
134,drone_1,993,794,1,441362.1
134,dog_0,901,464,1,439879.8
134,dog_1,638,298,1,443624.2
134,dog_2,417,447,1,442883.3
134,dog_3,290,706,1,443114.1
135,drone_0,594,979,1,441531.0
135,drone_1,992,794,1,441332.1
135,dog_0,900,463,1,439858.6
135,dog_1,639,299,1,443602.9
135,dog_2,418,446,1,442840.9
135,dog_3,289,705,1,443092.9
136,drone_0,595,978,1,441488.5
136,drone_1,993,795,1,441289.6
136,dog_0,899,462,1,439837.3
136,dog_1,639,300,1,443587.9
136,dog_2,419,445,1,442798.4
136,dog_3,289,704,1,443077.9
137,drone_0,594,978,1,441458.5
137,drone_1,992,794,1,441247.2
137,dog_0,899,461,1,439822.3
137,dog_1,640,301,1,443566.7
137,dog_2,420,444,1,442756.0
137,dog_3,288,703,1,443056.7
138,drone_0,593,979,1,441416.1
138,drone_1,991,794,1,441217.2
138,dog_0,899,460,1,439792.3
138,dog_1,641,302,1,443545.5
138,dog_2,421,443,1,442713.5
138,dog_3,288,702,1,443032.6
139,drone_0,592,980,1,441373.6
139,drone_1,990,794,1,441187.1
139,dog_0,899,459,1,439777.3
139,dog_1,642,303,1,443524.3
139,dog_2,422,442,1,442671.1
139,dog_3,288,701,1,443017.6
140,drone_0,591,981,1,441331.2
140,drone_1,989,794,1,441157.1
140,dog_0,900,459,1,439762.3
140,dog_1,643,304,1,443503.0
140,dog_2,423,441,1,442628.6
140,dog_3,287,700,1,442996.4
141,drone_0,590,982,1,441288.7
141,drone_1,988,795,1,441114.7
141,dog_0,901,459,1,439732.3
141,dog_1,643,305,1,443488.0
141,dog_2,424,440,1,442586.2
141,dog_3,287,699,1,442966.4
142,drone_0,589,983,1,441246.3
142,drone_1,987,796,1,441072.2
142,dog_0,901,458,1,439717.3
142,dog_1,644,306,1,443466.8
142,dog_2,425,439,1,442543.7
142,dog_3,287,698,1,442936.4
143,drone_0,590,984,1,441203.8
143,drone_1,988,797,1,441029.8
143,dog_0,901,457,1,439702.3
143,dog_1,645,307,1,443445.6
143,dog_2,426,438,1,442501.3
143,dog_3,286,697,1,442915.2
144,drone_0,589,985,1,441161.4
144,drone_1,987,798,1,440987.3
144,dog_0,901,456,1,439687.3
144,dog_1,646,307,1,443430.6
144,dog_2,427,437,1,442458.8
144,dog_3,286,696,1,442885.1
145,drone_0,588,985,1,441131.4
145,drone_1,986,799,1,440944.9
145,dog_0,901,455,1,439672.3
145,dog_1,647,307,1,443415.6
145,dog_2,428,436,1,442416.4
145,dog_3,285,695,1,442851.2
146,drone_0,587,985,1,441101.4
146,drone_1,985,800,1,440902.4
146,dog_0,901,454,1,439642.2
146,dog_1,648,308,1,443373.1
146,dog_2,429,435,1,442373.9
146,dog_3,285,694,1,442836.2
147,drone_0,586,984,1,441058.9
147,drone_1,984,799,1,440860.0
147,dog_0,901,453,1,439612.2
147,dog_1,649,308,1,443358.1
147,dog_2,430,434,1,442331.5
147,dog_3,284,693,1,442802.2
148,drone_0,585,983,1,441016.5
148,drone_1,983,798,1,440817.5
148,dog_0,900,452,1,439591.0
148,dog_1,650,308,1,443343.1
148,dog_2,431,433,1,442289.0
148,dog_3,284,692,1,442787.2
149,drone_0,584,982,1,440974.0
149,drone_1,982,797,1,440775.1
149,dog_0,899,452,1,439561.0
149,dog_1,651,309,1,443321.9
149,dog_2,432,432,1,442246.6
149,dog_3,284,691,1,442772.2
150,drone_0,583,983,1,440931.6
150,drone_1,981,796,1,440732.6
150,dog_0,899,451,1,439546.0
150,dog_1,652,309,1,443306.9
150,dog_2,433,431,1,442204.1
150,dog_3,283,690,1,442751.0
151,drone_0,583,984,1,440901.5
151,drone_1,982,795,1,440690.2
151,dog_0,900,451,1,439516.0
151,dog_1,653,309,1,443291.9
151,dog_2,434,430,1,442161.7
151,dog_3,283,689,1,442721.0
152,drone_0,583,985,1,440871.5
152,drone_1,981,794,1,440647.7
152,dog_0,901,452,1,439473.5
152,dog_1,654,309,1,443276.9
152,dog_2,435,429,1,442119.2
152,dog_3,283,688,1,442706.0
153,drone_0,583,986,1,440841.5
153,drone_1,982,793,1,440605.3
153,dog_0,901,453,1,439443.5
153,dog_1,655,309,1,443261.8
153,dog_2,436,428,1,442076.8
153,dog_3,283,687,1,442690.9
154,drone_0,584,987,1,440799.1
154,drone_1,983,794,1,440562.8
154,dog_0,901,454,1,439413.5
154,dog_1,656,309,1,443246.8
154,dog_2,437,427,1,442034.3
154,dog_3,284,686,1,442648.5
155,drone_0,585,988,1,440756.6
155,drone_1,984,795,1,440520.4
155,dog_0,901,455,1,439398.5
155,dog_1,657,310,1,443204.4
155,dog_2,438,426,1,441991.9
155,dog_3,284,685,1,442618.5
156,drone_0,586,989,1,440714.2
156,drone_1,983,796,1,440477.9
156,dog_0,901,456,1,439383.5
156,dog_1,658,310,1,443174.4
156,dog_2,439,425,1,441949.4
156,dog_3,284,684,1,442603.5
157,drone_0,587,990,1,440671.7
157,drone_1,984,797,1,440435.5
157,dog_0,902,457,1,439362.2
157,dog_1,659,309,1,443131.9
157,dog_2,440,424,1,441907.0
157,dog_3,285,683,1,442561.0
158,drone_0,588,991,1,440629.3
158,drone_1,984,798,1,440405.5
158,dog_0,902,458,1,439326.2
158,dog_1,660,308,1,443110.7
158,dog_2,441,423,1,441864.5
158,dog_3,285,682,1,442531.0
159,drone_0,587,992,1,440586.8
159,drone_1,983,799,1,440363.0
159,dog_0,903,458,1,439290.2
159,dog_1,661,308,1,443080.7
159,dog_2,442,422,1,441822.1
159,dog_3,286,681,1,442488.6
160,drone_0,586,991,1,440544.4
160,drone_1,982,800,1,440320.6
160,dog_0,904,458,1,439254.2
160,dog_1,662,307,1,443059.5
160,dog_2,443,421,1,441779.6
160,dog_3,287,680,1,442446.1
161,drone_0,585,991,1,440514.4
161,drone_1,983,801,1,440278.1
161,dog_0,905,459,1,439211.7
161,dog_1,663,307,1,443044.5
161,dog_2,444,420,1,441737.2
161,dog_3,288,679,1,442403.7
162,drone_0,584,992,1,440471.9
162,drone_1,984,802,1,440235.7
162,dog_0,906,460,1,439190.5
162,dog_1,664,307,1,443029.4
162,dog_2,445,419,1,441694.7
162,dog_3,289,678,1,442361.2
163,drone_0,583,993,1,440429.5
163,drone_1,983,803,1,440193.2
163,dog_0,906,461,1,439145.5
163,dog_1,665,308,1,443008.2
163,dog_2,446,418,1,441652.3
163,dog_3,290,677,1,442318.8
164,drone_0,582,994,1,440387.0
164,drone_1,982,804,1,440150.8
164,dog_0,905,462,1,439081.8
164,dog_1,666,309,1,442987.0
164,dog_2,447,417,1,441609.9
164,dog_3,291,676,1,442276.3
165,drone_0,581,995,1,440344.6
165,drone_1,981,805,1,440108.3
165,dog_0,906,463,1,439018.2
165,dog_1,667,310,1,442965.8
165,dog_2,448,416,1,441567.4
165,dog_3,292,676,1,442261.3
166,drone_0,580,996,1,440302.1
166,drone_1,980,806,1,440065.9
166,dog_0,906,464,1,438973.1
166,dog_1,668,311,1,442944.5
166,dog_2,449,415,1,441525.0
166,dog_3,293,675,1,442240.1
167,drone_0,579,995,1,440259.7
167,drone_1,979,807,1,440023.4
167,dog_0,906,465,1,438928.1
167,dog_1,669,312,1,442923.3
167,dog_2,450,415,1,441509.9
167,dog_3,294,674,1,442197.6
168,drone_0,579,994,1,440229.7
168,drone_1,978,808,1,439981.0
168,dog_0,906,466,1,438883.1
168,dog_1,670,313,1,442902.1
168,dog_2,451,416,1,441488.7
168,dog_3,295,674,1,442182.6
169,drone_0,578,993,1,440187.2
169,drone_1,979,809,1,439938.5
169,dog_0,907,467,1,438819.4
169,dog_1,671,314,1,442880.9
169,dog_2,452,417,1,441446.3
169,dog_3,296,673,1,442161.4
170,drone_0,577,992,1,440144.8
170,drone_1,980,810,1,439896.1
170,dog_0,907,468,1,438774.4
170,dog_1,671,315,1,442865.9
170,dog_2,453,418,1,441425.1
170,dog_3,297,673,1,442131.4
171,drone_0,576,991,1,440102.3
171,drone_1,981,811,1,439853.7
171,dog_0,908,469,1,438710.7
171,dog_1,672,315,1,442850.9
171,dog_2,453,419,1,441410.0
171,dog_3,298,672,1,442088.9
172,drone_0,575,990,1,440059.9
172,drone_1,980,812,1,439811.2
172,dog_0,909,469,1,438665.7
172,dog_1,673,316,1,442829.6
172,dog_2,454,420,1,441367.6
172,dog_3,299,671,1,442067.7
173,drone_0,576,989,1,440017.4
173,drone_1,981,813,1,439768.8
173,dog_0,910,470,1,438602.0
173,dog_1,674,317,1,442808.4
173,dog_2,454,421,1,441352.6
173,dog_3,300,671,1,442052.7
174,drone_0,576,988,1,439987.4
174,drone_1,980,814,1,439726.3
174,dog_0,911,470,1,438557.0
174,dog_1,675,318,1,442787.2
174,dog_2,454,422,1,441337.6
174,dog_3,301,670,1,442010.3
175,drone_0,577,987,1,439944.9
175,drone_1,981,815,1,439683.9
175,dog_0,912,471,1,438514.5
175,dog_1,676,319,1,442766.0
175,dog_2,454,423,1,441307.6
175,dog_3,302,670,1,441995.3
176,drone_0,576,986,1,439902.5
176,drone_1,982,814,1,439641.4
176,dog_0,912,470,1,438469.5
176,dog_1,677,320,1,442744.7
176,dog_2,455,424,1,441265.1
176,dog_3,303,669,1,441974.0
177,drone_0,576,985,1,439872.5
177,drone_1,983,815,1,439599.0
177,dog_0,913,471,1,438405.8
177,dog_1,678,320,1,442729.7
177,dog_2,456,424,1,441250.1
177,dog_3,304,668,1,441952.8
178,drone_0,577,986,1,439830.0
178,drone_1,984,816,1,439556.5
178,dog_0,914,471,1,438360.8
178,dog_1,679,321,1,442708.5
178,dog_2,457,424,1,441235.1
178,dog_3,305,667,1,441910.4
179,drone_0,578,985,1,439787.6
179,drone_1,983,817,1,439514.1
179,dog_0,915,470,1,438297.2
179,dog_1,680,321,1,442693.5
179,dog_2,458,425,1,441192.7
179,dog_3,306,666,1,441867.9
180,drone_0,579,984,1,439745.1
180,drone_1,984,818,1,439471.6
180,dog_0,914,469,1,438233.5
180,dog_1,681,321,1,442678.5
180,dog_2,459,425,1,441162.6
180,dog_3,307,665,1,441825.5
181,drone_0,580,983,1,439702.7
181,drone_1,985,817,1,439429.2
181,dog_0,913,468,1,438169.8
181,dog_1,682,322,1,442657.3
181,dog_2,460,425,1,441147.6
181,dog_3,307,664,1,441810.5
182,drone_0,581,982,1,439660.2
182,drone_1,986,816,1,439386.7
182,dog_0,912,467,1,438106.1
182,dog_1,683,323,1,442636.0
182,dog_2,461,426,1,441105.2
182,dog_3,308,663,1,441768.0
183,drone_0,582,981,1,439617.8
183,drone_1,987,815,1,439344.3
183,dog_0,911,466,1,438042.5
183,dog_1,684,324,1,442614.8
183,dog_2,462,426,1,441090.2
183,dog_3,308,662,1,441753.0
184,drone_0,583,980,1,439575.3
184,drone_1,986,814,1,439301.8
184,dog_0,910,467,1,437978.8
184,dog_1,683,325,1,442593.6
184,dog_2,463,426,1,441075.2
184,dog_3,308,661,1,441723.0
185,drone_0,584,979,1,439532.9
185,drone_1,987,813,1,439259.4
185,dog_0,909,468,1,437915.1
185,dog_1,683,324,1,442578.6
185,dog_2,464,426,1,441060.2
185,dog_3,309,660,1,441680.5
186,drone_0,583,978,1,439490.4
186,drone_1,986,812,1,439216.9
186,dog_0,908,468,1,437870.1
186,dog_1,684,323,1,442557.4
186,dog_2,465,426,1,441045.1
186,dog_3,309,659,1,441665.5
187,drone_0,582,977,1,439448.0
187,drone_1,985,811,1,439174.5
187,dog_0,908,467,1,437825.1
187,dog_1,685,322,1,442493.7
187,dog_2,466,427,1,441023.9
187,dog_3,309,658,1,441635.5
188,drone_0,581,976,1,439405.6
188,drone_1,984,810,1,439132.0
188,dog_0,907,466,1,437761.4
188,dog_1,686,321,1,442430.0
188,dog_2,466,428,1,441008.9
188,dog_3,310,657,1,441593.1
189,drone_0,581,975,1,439375.5
189,drone_1,983,809,1,439089.6
189,dog_0,907,465,1,437716.4
189,dog_1,687,321,1,442385.0
189,dog_2,465,429,1,440987.7
189,dog_3,310,656,1,441563.0
190,drone_0,582,974,1,439333.1
190,drone_1,982,808,1,439047.1
190,dog_0,907,464,1,437671.4
190,dog_1,687,320,1,442340.0
190,dog_2,465,430,1,440957.7
190,dog_3,310,655,1,441548.0
191,drone_0,583,973,1,439290.6
191,drone_1,981,807,1,439004.7
191,dog_0,907,463,1,437626.3
191,dog_1,687,319,1,442294.9
191,dog_2,464,431,1,440936.5
191,dog_3,311,654,1,441505.6
192,drone_0,584,972,1,439248.2
192,drone_1,980,808,1,438962.2
192,dog_0,907,462,1,437581.3
192,dog_1,688,319,1,442249.9
192,dog_2,464,432,1,440906.4
192,dog_3,311,653,1,441490.6
193,drone_0,583,971,1,439205.7
193,drone_1,981,809,1,438919.8
193,dog_0,908,461,1,437517.6
193,dog_1,689,318,1,442186.3
193,dog_2,463,432,1,440891.4
193,dog_3,312,652,1,441448.1
194,drone_0,583,970,1,439175.7
194,drone_1,982,810,1,438877.3
194,dog_0,907,460,1,437454.0
194,dog_1,690,317,1,442122.6
194,dog_2,462,433,1,440870.2
194,dog_3,312,651,1,441433.1
195,drone_0,584,971,1,439133.3
195,drone_1,983,811,1,438834.9
195,dog_0,906,459,1,437432.7
195,dog_1,691,318,1,442058.9
195,dog_2,461,433,1,440855.2
195,dog_3,312,650,1,441418.1
196,drone_0,583,972,1,439090.8
196,drone_1,982,812,1,438792.4
196,dog_0,905,458,1,437411.5
196,dog_1,692,318,1,442013.9
196,dog_2,460,434,1,440812.7
196,dog_3,313,649,1,441375.7
197,drone_0,583,971,1,439060.8
197,drone_1,983,813,1,438750.0
197,dog_0,904,457,1,437360.6
197,dog_1,693,318,1,441968.9
197,dog_2,459,434,1,440797.7
197,dog_3,313,648,1,441360.7
198,drone_0,583,970,1,439030.8
198,drone_1,984,814,1,438707.5
198,dog_0,903,457,1,437345.6
198,dog_1,694,317,1,441905.2
198,dog_2,458,434,1,440782.7
198,dog_3,314,647,1,441318.2
199,drone_0,583,969,1,439000.8
199,drone_1,985,815,1,438665.1
199,dog_0,904,456,1,437324.3
199,dog_1,695,316,1,441841.5
199,dog_2,457,435,1,440740.3
199,dog_3,315,646,1,441275.8
200,drone_0,582,968,1,438958.3
200,drone_1,985,814,1,438635.1
200,dog_0,904,455,1,437309.3
200,dog_1,696,316,1,441796.5
200,dog_2,456,435,1,440725.3
200,dog_3,315,645,1,441245.7
201,drone_0,581,967,1,438915.9
201,drone_1,984,813,1,438592.6
201,dog_0,904,454,1,437294.3
201,dog_1,697,317,1,441732.8
201,dog_2,455,436,1,440597.9
201,dog_3,316,644,1,441203.3
202,drone_0,580,967,1,438885.9
202,drone_1,983,814,1,438550.2
202,dog_0,904,453,1,437279.3
202,dog_1,698,317,1,441687.8
202,dog_2,455,437,1,440507.9
202,dog_3,317,643,1,441160.9
203,drone_0,579,968,1,438843.4
203,drone_1,982,815,1,438507.7
203,dog_0,905,452,1,437258.1
203,dog_1,699,318,1,441624.1
203,dog_2,454,438,1,440465.4
203,dog_3,318,642,1,441139.6
204,drone_0,579,967,1,438813.4
204,drone_1,981,816,1,438465.3
204,dog_0,905,451,1,437243.1
204,dog_1,700,319,1,441560.4
204,dog_2,453,439,1,440444.2
204,dog_3,319,641,1,441118.4
205,drone_0,578,968,1,438771.0
205,drone_1,981,817,1,438435.3
205,dog_0,906,451,1,437213.1
205,dog_1,701,320,1,441496.8
205,dog_2,453,440,1,440414.2
205,dog_3,320,641,1,441103.4
206,drone_0,577,967,1,438728.5
206,drone_1,981,818,1,438405.3
206,dog_0,907,452,1,437149.4
206,dog_1,702,321,1,441433.1
206,dog_2,452,441,1,440371.7
206,dog_3,321,641,1,441088.4
207,drone_0,576,966,1,438686.1
207,drone_1,980,819,1,438362.8
207,dog_0,907,453,1,437134.4
207,dog_1,703,322,1,441369.4
207,dog_2,451,442,1,440244.4
207,dog_3,322,640,1,441067.2
208,drone_0,575,965,1,438643.6
208,drone_1,979,820,1,438320.4
208,dog_0,906,454,1,437113.2
208,dog_1,704,323,1,441305.8
208,dog_2,451,441,1,440154.4
208,dog_3,323,639,1,441045.9
209,drone_0,574,964,1,438601.2
209,drone_1,980,821,1,438277.9
209,dog_0,905,455,1,437091.9
209,dog_1,704,324,1,441260.7
209,dog_2,452,440,1,440027.0
209,dog_3,324,638,1,441024.7
210,drone_0,573,963,1,438558.7
210,drone_1,981,822,1,438235.5
210,dog_0,905,456,1,437061.9
210,dog_1,704,325,1,441215.7
210,dog_2,452,441,1,439997.0
210,dog_3,325,638,1,441009.7
211,drone_0,574,962,1,438516.3
211,drone_1,982,821,1,438193.0
211,dog_0,905,457,1,437025.9
211,dog_1,705,326,1,441152.0
211,dog_2,452,442,1,439967.0
211,dog_3,326,638,1,440979.7
212,drone_0,575,961,1,438473.8
212,drone_1,983,820,1,438150.6
212,dog_0,904,458,1,436975.0
212,dog_1,706,327,1,441088.4
212,dog_2,452,443,1,439876.9
212,dog_3,327,637,1,440937.2
213,drone_0,574,960,1,438431.4
213,drone_1,984,819,1,438108.1
213,dog_0,905,459,1,436932.5
213,dog_1,707,328,1,441024.7
213,dog_2,452,444,1,439786.9
213,dog_3,328,636,1,440916.0
214,drone_0,573,961,1,438388.9
214,drone_1,985,820,1,438065.7
214,dog_0,906,460,1,436911.3
214,dog_1,708,328,1,440979.7
214,dog_2,453,445,1,439744.4
214,dog_3,329,635,1,440894.8
215,drone_0,572,962,1,438346.5
215,drone_1,984,821,1,438023.2
215,dog_0,907,459,1,436847.6
215,dog_1,709,328,1,440934.6
215,dog_2,454,446,1,439702.0
215,dog_3,330,635,1,440879.8
216,drone_0,571,963,1,438304.0
216,drone_1,985,820,1,437980.8
216,dog_0,907,458,1,436832.6
216,dog_1,710,329,1,440871.0
216,dog_2,455,447,1,439659.5
216,dog_3,331,634,1,440858.6
217,drone_0,570,962,1,438261.6
217,drone_1,986,819,1,437938.3
217,dog_0,908,458,1,436787.6
217,dog_1,711,330,1,440807.3
217,dog_2,456,448,1,439617.1
217,dog_3,332,633,1,440837.3
218,drone_0,569,963,1,438219.1
218,drone_1,987,818,1,437895.9
218,dog_0,909,458,1,436742.6
218,dog_1,712,331,1,440743.6
218,dog_2,457,449,1,439574.6
218,dog_3,333,633,1,440807.3
219,drone_0,568,963,1,438189.1
219,drone_1,988,817,1,437853.4
219,dog_0,910,458,1,436697.5
219,dog_1,712,332,1,440698.6
219,dog_2,458,450,1,439532.2
219,dog_3,334,632,1,440786.1
220,drone_0,567,963,1,438159.1
220,drone_1,989,816,1,437811.0
220,dog_0,910,457,1,436652.5
220,dog_1,713,333,1,440634.9
220,dog_2,459,451,1,439489.7
220,dog_3,335,632,1,440756.1
221,drone_0,566,963,1,438129.1
221,drone_1,990,815,1,437768.5
221,dog_0,911,457,1,436607.5
221,dog_1,713,334,1,440589.9
221,dog_2,460,452,1,439447.3
221,dog_3,336,631,1,440734.9
222,drone_0,565,963,1,438099.1
222,drone_1,989,814,1,437726.1
222,dog_0,912,457,1,436562.5
222,dog_1,714,334,1,440544.9
222,dog_2,461,453,1,439404.9
222,dog_3,337,630,1,440713.6
223,drone_0,564,963,1,438069.1
223,drone_1,990,813,1,437683.6
223,dog_0,913,456,1,436498.8
223,dog_1,715,335,1,440481.2
223,dog_2,462,454,1,439362.4
223,dog_3,338,630,1,440683.6
224,drone_0,563,963,1,438039.0
224,drone_1,989,812,1,437641.2
224,dog_0,914,457,1,436435.1
224,dog_1,716,336,1,440417.5
224,dog_2,463,455,1,439320.0
224,dog_3,339,629,1,440662.4
225,drone_0,562,962,1,437996.6
225,drone_1,988,811,1,437598.7
225,dog_0,914,458,1,436390.1
225,dog_1,716,337,1,440372.5
225,dog_2,464,456,1,439277.5
225,dog_3,340,629,1,440632.4
226,drone_0,562,963,1,437966.6
226,drone_1,987,810,1,437556.3
226,dog_0,915,459,1,436326.4
226,dog_1,716,338,1,440327.5
226,dog_2,465,457,1,439235.1
226,dog_3,341,628,1,440589.9
227,drone_0,561,964,1,437924.1
227,drone_1,988,809,1,437513.8
227,dog_0,915,460,1,436281.4
227,dog_1,715,339,1,440263.8
227,dog_2,466,458,1,439192.6
227,dog_3,342,627,1,440568.7
228,drone_0,560,965,1,437881.7
228,drone_1,987,808,1,437471.4
228,dog_0,916,461,1,436217.7
228,dog_1,716,340,1,440200.2
228,dog_2,467,459,1,439150.2
228,dog_3,343,627,1,440538.7
229,drone_0,559,966,1,437839.2
229,drone_1,986,807,1,437428.9
229,dog_0,917,462,1,436154.1
229,dog_1,717,341,1,440136.5
229,dog_2,468,460,1,439107.7
229,dog_3,344,627,1,440523.7
230,drone_0,559,967,1,437809.2
230,drone_1,985,806,1,437386.5
230,dog_0,917,463,1,436109.0
230,dog_1,717,342,1,440091.5
230,dog_2,469,461,1,439065.3
230,dog_3,345,627,1,440493.7
231,drone_0,559,968,1,437779.2
231,drone_1,984,805,1,437344.0
231,dog_0,918,463,1,436064.0
231,dog_1,717,343,1,440046.4
231,dog_2,470,462,1,439022.8
231,dog_3,346,627,1,440463.7
232,drone_0,558,969,1,437736.7
232,drone_1,983,806,1,437301.6
232,dog_0,917,464,1,436000.3
232,dog_1,717,344,1,440001.4
232,dog_2,471,463,1,438980.4
232,dog_3,347,626,1,440442.4
233,drone_0,559,970,1,437694.3
233,drone_1,984,807,1,437259.1
233,dog_0,916,465,1,435936.7
233,dog_1,717,345,1,439956.4
233,dog_2,472,464,1,438937.9
233,dog_3,348,626,1,440427.4
234,drone_0,560,971,1,437651.9
234,drone_1,985,808,1,437216.7
234,dog_0,915,466,1,435873.0
234,dog_1,716,346,1,439892.7
234,dog_2,471,465,1,438895.5
234,dog_3,349,626,1,440412.4
235,drone_0,561,972,1,437609.4
235,drone_1,986,809,1,437174.3
235,dog_0,914,467,1,435809.3
235,dog_1,716,347,1,439847.7
235,dog_2,470,466,1,438874.2
235,dog_3,350,626,1,440397.4
236,drone_0,562,971,1,437567.0
236,drone_1,987,808,1,437131.8
236,dog_0,913,467,1,435764.3
236,dog_1,716,348,1,439802.7
236,dog_2,470,467,1,438859.2
236,dog_3,351,627,1,440355.0
237,drone_0,563,972,1,437524.5
237,drone_1,987,807,1,437101.8
237,dog_0,912,466,1,435700.6
237,dog_1,715,349,1,439739.0
237,dog_2,470,468,1,438829.2
237,dog_3,352,627,1,440324.9
238,drone_0,564,972,1,437494.5
238,drone_1,988,806,1,437059.3
238,dog_0,911,467,1,435637.0
238,dog_1,714,350,1,439675.3
238,dog_2,469,469,1,438808.0
238,dog_3,353,627,1,440309.9
239,drone_0,565,971,1,437452.0
239,drone_1,987,805,1,437016.9
239,dog_0,910,466,1,435573.3
239,dog_1,713,351,1,439611.6
239,dog_2,470,470,1,438786.8
239,dog_3,354,627,1,440294.9
240,drone_0,566,972,1,437409.6
240,drone_1,986,804,1,436974.4
240,dog_0,910,465,1,435528.3
240,dog_1,712,352,1,439548.0
240,dog_2,470,471,1,438771.8
240,dog_3,355,628,1,440252.5
241,drone_0,566,971,1,437379.6
241,drone_1,985,803,1,436932.0
241,dog_0,910,464,1,435483.2
241,dog_1,711,353,1,439484.3
241,dog_2,470,472,1,438741.8
241,dog_3,356,628,1,440237.5
242,drone_0,565,972,1,437337.1
242,drone_1,986,802,1,436889.5
242,dog_0,910,463,1,435438.2
242,dog_1,710,354,1,439420.6
242,dog_2,470,473,1,438711.7
242,dog_3,357,628,1,440201.5
243,drone_0,566,972,1,437307.1
243,drone_1,987,801,1,436847.1
243,dog_0,909,462,1,435374.5
243,dog_1,709,354,1,439375.6
243,dog_2,469,474,1,438669.3
243,dog_3,358,629,1,440159.0
244,drone_0,567,972,1,437277.1
244,drone_1,988,800,1,436804.7
244,dog_0,908,463,1,435310.9
244,dog_1,708,355,1,439311.9
244,dog_2,469,475,1,438639.3
244,dog_3,359,629,1,440144.0
245,drone_0,568,973,1,437234.6
245,drone_1,989,799,1,436762.2
245,dog_0,908,464,1,435265.8
245,dog_1,708,354,1,439266.9
245,dog_2,469,476,1,438609.3
245,dog_3,360,629,1,440129.0
246,drone_0,569,974,1,437192.2
246,drone_1,990,798,1,436719.8
246,dog_0,908,465,1,435220.8
246,dog_1,707,355,1,439203.2
246,dog_2,469,477,1,438579.2
246,dog_3,361,630,1,440086.5
247,drone_0,570,975,1,437149.8
247,drone_1,991,799,1,436677.3
247,dog_0,908,466,1,435175.8
247,dog_1,706,355,1,439158.2
247,dog_2,469,478,1,438549.2
247,dog_3,362,630,1,440056.5
248,drone_0,571,976,1,437107.3
248,drone_1,990,800,1,436634.9
248,dog_0,907,465,1,435112.1
248,dog_1,705,355,1,439113.2
248,dog_2,468,479,1,438528.0
248,dog_3,363,630,1,440041.5
249,drone_0,572,975,1,437064.9
249,drone_1,989,801,1,436592.4
249,dog_0,906,464,1,435048.5
249,dog_1,704,355,1,439068.2
249,dog_2,468,480,1,438513.0
249,dog_3,364,630,1,440011.5
250,drone_0,573,974,1,437022.4
250,drone_1,990,802,1,436550.0
250,dog_0,905,464,1,435003.4
250,dog_1,703,354,1,439004.5
250,dog_2,469,481,1,438470.5
250,dog_3,365,631,1,439969.1
251,drone_0,573,973,1,436992.4
251,drone_1,991,802,1,436519.9
251,dog_0,904,464,1,434958.4
251,dog_1,702,354,1,438989.5
251,dog_2,469,482,1,438440.5
251,dog_3,366,631,1,439939.0
252,drone_0,572,974,1,436949.9
252,drone_1,990,803,1,436477.5
252,dog_0,903,464,1,434943.4
252,dog_1,701,355,1,438968.3
252,dog_2,469,483,1,438410.5
252,dog_3,367,631,1,439909.0
253,drone_0,571,975,1,436907.5
253,drone_1,989,802,1,436435.0
253,dog_0,902,464,1,434928.4
253,dog_1,700,356,1,438925.8
253,dog_2,469,484,1,438395.5
253,dog_3,368,631,1,439879.0
254,drone_0,570,976,1,436865.0
254,drone_1,988,803,1,436392.6
254,dog_0,901,463,1,434907.2
254,dog_1,699,357,1,438862.1
254,dog_2,469,485,1,438365.5
254,dog_3,369,631,1,439849.0
255,drone_0,571,977,1,436822.6
255,drone_1,989,804,1,436350.2
255,dog_0,901,464,1,434877.2
255,dog_1,699,358,1,438817.1
255,dog_2,469,486,1,438350.5
255,dog_3,370,631,1,439819.0
256,drone_0,570,978,1,436780.2
256,drone_1,990,805,1,436307.7
256,dog_0,900,463,1,434855.9
256,dog_1,698,359,1,438753.4
256,dog_2,469,487,1,438335.5
256,dog_3,371,631,1,439789.0
